208.3 92.71
211.9 92.71
215.6 92.71
219.3 92.71
223.1 92.72
227.0 92.72
230.9 92.72
235.0 92.72
239.0 92.72
243.2 92.72
247.4 92.72
251.7 92.72
256.1 92.72
260.6 92.72
265.1 92.73
269.7 92.73
274.4 92.73
279.2 92.73
284.0 92.73
289.0 92.73
294.0 92.73
299.1 92.73
304.3 92.73
309.6 92.74
315.0 92.74
320.4 92.74
326.0 92.74
331.7 92.74
337.4 92.74
343.3 92.74
349.3 92.74
355.3 92.74
361.5 92.74
367.8 92.75
374.2 92.75
380.7 92.75
387.3 92.75
394.1 92.75
400.9 92.75
407.9 92.75
415.0 92.75
422.2 92.75
429.5 92.75
437.0 92.76
444.6 92.76
452.3 92.76
460.2 92.76
468.2 92.76
476.3 92.76
484.6 92.76
493.0 92.76
501.6 92.68
510.3 92.41
519.2 92.41
528.2 92.41
537.4 92.41
546.7 92.41
556.2 92.33
565.9 92.06
575.7 92.06
585.8 92.06
595.9 92.06
606.3 91.80
616.8 91.71
627.6 91.71
638.5 91.71
649.6 91.45
660.9 91.36
672.3 91.36
684.0 91.01
695.9 90.92
708.0 90.65
720.3 90.30
732.8 89.95
745.5 89.41
758.5 88.88
771.7 88.44
785.1 87.91
798.7 87.55
812.6 87.20
826.7 87.11
841.1 87.11
855.7 87.56
870.6 88.00
885.8 88.54
901.2 89.60
897.3 88.89
916.9 90.58
924.8 91.38
941.0 92.45
957.4 93.51
974.0 94.05
991.0 94.49
1008 94.94
1026 95.29
1044 95.65
1062 95.92
1080 96.01
1099 96.27
1118 96.36
1138 96.63
1157 96.72
1177 96.81
1198 97.08
1219 97.08
1240 97.26
1262 97.44
1283 97.44
1306 97.44
1328 97.53
1352 97.80
1375 97.80
1399 97.80
1423 97.80
1448 97.80
1473 97.80
1499 98.16
1525 98.16
1551 98.16
1578 98.16
1606 98.16
1634 98.16
1662 98.16
1691 98.16
1720 98.16
1750 98.17
1781 98.17
1812 98.17
1843 98.17
1875 98.17
1908 98.17
1941 98.35
1975 98.53
2009 98.53
2044 98.53
2080 98.53
2116 98.53
2153 98.53
2190 98.53
2228 98.54
2267 98.54
2306 98.54
