wavelength transmittance
360.0 2.2630247046560938e-05
361.0 3.77607492662683e-05
362.0 5.595129574093589e-05
363.0 9.141985085594294e-05
364.0 0.00017397742183181426
365.0 0.0004089680081277041
366.0 0.001173431653988523
367.0 0.004668340952889755
368.0 0.027189463961238208
369.0 0.13436763676353575
370.0 0.2663114587664717
371.0 0.2817123550220204
372.0 0.3021648354486361
373.0 0.3246919096758647
374.0 0.3273536173687411
375.0 0.32864255138921156
376.0 0.3373473055206502
377.0 0.352968061134301
378.0 0.3584562186340675
379.0 0.35769670976845663
380.0 0.361972750631719
381.0 0.37637510660813883
382.0 0.3916095299754793
383.0 0.3869938101481143
384.0 0.29525961562209774
385.0 0.13181399093206542
386.0 0.03677582537141987
387.0 0.009910121302775386
388.0 0.003244440318255045
389.0 0.0012921339842219212
390.0 0.0005803540949082041
391.0 0.00029233637056633226
392.0 0.00016099405351707594
393.0 9.47722426521184e-05
394.0 5.8606522636793145e-05
395.0 3.898414406270534e-05
396.0 2.6509580154193844e-05
397.0 1.901125445186357e-05
398.0 1.5713245820039356e-05
399.0 1.2459780813760791e-05
