wavelength transmittance
410.0 7.742171615163585e-05
411.0 0.00012808103122950688
412.0 0.00023109634820495098
413.0 0.00045230447128816095
414.0 0.0010293541326413516
415.0 0.0026042479405668562
416.0 0.007400526666283587
417.0 0.024814057465351265
418.0 0.0892412226553831
419.0 0.2808169549127322
420.0 0.517465482627421
421.0 0.5942823105416851
422.0 0.598822850702459
423.0 0.6003469328206679
424.0 0.6011954601498848
425.0 0.6065765332056086
426.0 0.6117556536816933
427.0 0.6137915272279141
428.0 0.6140639695583178
429.0 0.6143541337835913
430.0 0.6147102210257105
431.0 0.608891708547214
432.0 0.6069745101422818
433.0 0.6082360889059877
434.0 0.6156177992865296
435.0 0.6240676320122868
436.0 0.6292273058910657
437.0 0.6131067363358659
438.0 0.5332929834045427
439.0 0.35187121678214534
440.0 0.1658593414740797
441.0 0.06497881191664148
442.0 0.024240669587558137
443.0 0.009714275444768732
444.0 0.004248002744193642
445.0 0.0020764406446866896
446.0 0.0010733506857895847
447.0 0.0006115212719223612
448.0 0.0003700546922005716
449.0 0.00023339642813240184
450.0 0.00014886807543539784
451.0 9.644995891399247e-05
452.0 6.231467353737037e-05
453.0 4.2535812283447785e-05
454.0 3.475474517942789e-05
