5000.0 7.762643736953545e-06
5010.0 7.680842035483244e-06
5020.0 9.524256744915952e-06
5030.0 7.514761977525409e-06
5040.0 9.077895477296474e-06
5050.0 8.011839216327787e-06
5060.0 5.7077576604394195e-06
5070.0 7.032881355349615e-06
5080.0 9.021484217947242e-06
5090.0 7.1841948590968996e-06
5100.0 8.020117497713693e-06
5110.0 7.75441028987635e-06
5120.0 7.031137987679255e-06
5130.0 7.134846735767202e-06
5140.0 6.353758471964266e-06
5150.0 9.899870217008246e-06
5160.0 8.42322783227217e-06
5170.0 7.787533085495214e-06
5180.0 7.032017742354626e-06
5190.0 7.363118784818758e-06
5200.0 1.0245616397903757e-05
5210.0 9.099676081990102e-06
5220.0 1.0160520982612573e-05
5230.0 4.515877693254217e-06
5240.0 9.538996040506685e-06
5250.0 1.0034512723481531e-05
5260.0 1.0689114157616305e-05
5270.0 1.2832961594581098e-05
5280.0 2.4104232512181012e-05
5290.0 4.8311952929654556e-05
5300.0 0.00010252621681439836
5310.0 0.00023091443149604018
5320.0 0.0005204229781931994
5330.0 0.0011232983510435215
5340.0 0.002288146007261882
5350.0 0.0043866146915054575
5360.0 0.007908865796972146
5370.0 0.013162491307516483
5380.0 0.020682666693049682
5390.0 0.03124708259904524
5400.0 0.045205498380775776
5410.0 0.061893933204452335
5420.0 0.08256466544043488
5430.0 0.10689707741342767
5440.0 0.1329868332057267
5450.0 0.16168513536573284
5460.0 0.19249846887093633
5470.0 0.22380348188896654
5480.0 0.2555162822796551
5490.0 0.28514064293033636
5500.0 0.313169955709904
5510.0 0.3383530134374972
5520.0 0.36393744600041017
5530.0 0.388317960779215
5540.0 0.41429318715531416
5550.0 0.4394460006900919
5560.0 0.46600598474321914
5570.0 0.4930714464234809
5580.0 0.513735369570025
5590.0 0.5299234639695959
5600.0 0.5425078071678656
5610.0 0.5515691735247841
5620.0 0.5604981709843186
5630.0 0.5698199767962103
5640.0 0.5784017519821121
5650.0 0.5865782133150806
5660.0 0.5953213569784914
5670.0 0.602503023521234
5680.0 0.6093837264370559
5690.0 0.6145361665491348
5700.0 0.6225221505175166
5710.0 0.6285128319558074
5720.0 0.6325751087882808
5730.0 0.6361322343177204
5740.0 0.6388428775539167
5750.0 0.6410033905786054
5760.0 0.643248910968104
5770.0 0.6490025116023124
5780.0 0.6525814668488655
5790.0 0.6572187025852217
5800.0 0.6610264778430646
5810.0 0.6670021837300217
5820.0 0.6700397854742636
5830.0 0.6713686132465012
5840.0 0.6745589404758726
5850.0 0.6768428731493861
5860.0 0.680065705468847
5870.0 0.6823429098821023
5880.0 0.682054736988374
5890.0 0.6801764232327544
5900.0 0.6805180962556779
5910.0 0.6853284130637216
5920.0 0.6860249380586937
5930.0 0.690291961163796
5940.0 0.6913901990660428
5950.0 0.6893238711084497
5960.0 0.6894610077418822
5970.0 0.687279265104721
5980.0 0.6881423115704215
