# wavelength,transmittance
6.110000000000000000e+02,7.082208739396073094e-01
6.120000000000000000e+02,7.093538486726185255e-01
6.130000000000000000e+02,7.097449644064302010e-01
6.140000000000000000e+02,7.118663539543164109e-01
6.150000000000000000e+02,7.112704433505864232e-01
6.160000000000000000e+02,7.110532607630332125e-01
6.170000000000000000e+02,7.128101981986917357e-01
6.180000000000000000e+02,7.121149843900784759e-01
6.190000000000000000e+02,7.119905816917269092e-01
6.200000000000000000e+02,7.097792839880553428e-01
6.210000000000000000e+02,7.087376548497782425e-01
6.220000000000000000e+02,7.074722532181906276e-01
6.230000000000000000e+02,7.058635582194732194e-01
6.240000000000000000e+02,7.061164496908668431e-01
6.250000000000000000e+02,7.081721586201107366e-01
6.260000000000000000e+02,7.118506103501740512e-01
6.270000000000000000e+02,7.094422502691489774e-01
6.280000000000000000e+02,6.896073823059768459e-01
6.290000000000000000e+02,7.024685355285611443e-01
6.300000000000000000e+02,6.979998239019037376e-01
6.310000000000000000e+02,7.024042556822559513e-01
6.320000000000000000e+02,7.011819618082253402e-01
6.330000000000000000e+02,7.015500943740220485e-01
6.340000000000000000e+02,7.018345506776901832e-01
6.350000000000000000e+02,7.072626364324896553e-01
6.360000000000000000e+02,7.097247246356409578e-01
6.370000000000000000e+02,7.137909685699964646e-01
6.380000000000000000e+02,7.153951186815081797e-01
6.390000000000000000e+02,7.194579881829957779e-01
6.400000000000000000e+02,7.183997172112621676e-01
6.410000000000000000e+02,7.159367002963724635e-01
6.420000000000000000e+02,7.144059685755974609e-01
6.430000000000000000e+02,7.148414264765906578e-01
6.440000000000000000e+02,7.183538886478106900e-01
6.450000000000000000e+02,7.228881732231470236e-01
6.460000000000000000e+02,7.266066752690424346e-01
6.470000000000000000e+02,7.287751630519793133e-01
6.480000000000000000e+02,7.343730794429448316e-01
6.490000000000000000e+02,7.376296970908612360e-01
6.500000000000000000e+02,7.426931883512378763e-01
6.510000000000000000e+02,7.421041187507970704e-01
6.520000000000000000e+02,7.368330030890440918e-01
6.530000000000000000e+02,7.394129815645585913e-01
6.540000000000000000e+02,7.419202035220840985e-01
6.550000000000000000e+02,7.421028168151457827e-01
6.560000000000000000e+02,7.438353042238613488e-01
6.570000000000000000e+02,7.477235104705783897e-01
6.580000000000000000e+02,7.479241221272960871e-01
6.590000000000000000e+02,7.483723998097079333e-01
6.600000000000000000e+02,7.484795254272920140e-01
6.610000000000000000e+02,7.482923144908637525e-01
6.620000000000000000e+02,7.483899029479398335e-01
6.630000000000000000e+02,7.480639221384406401e-01
6.640000000000000000e+02,7.470439499291657848e-01
6.650000000000000000e+02,7.467640196124892826e-01
6.660000000000000000e+02,7.462562847715575876e-01
6.670000000000000000e+02,7.427757366766634117e-01
6.680000000000000000e+02,7.437362898923929322e-01
6.690000000000000000e+02,7.415719324166620829e-01
6.700000000000000000e+02,7.407825681505342263e-01
6.710000000000000000e+02,7.439925644707713337e-01
6.720000000000000000e+02,7.425706167823000747e-01
6.730000000000000000e+02,7.463914979236957459e-01
6.740000000000000000e+02,7.492299601726079006e-01
6.750000000000000000e+02,7.472419823668047245e-01
6.760000000000000000e+02,7.492563179266733542e-01
6.770000000000000000e+02,7.491696169721141496e-01
6.780000000000000000e+02,7.460647310248323949e-01
6.790000000000000000e+02,7.439233796017418188e-01
6.800000000000000000e+02,7.389777596387284708e-01
6.810000000000000000e+02,7.424959533000479173e-01
6.820000000000000000e+02,7.392365807214560380e-01
6.830000000000000000e+02,7.379043337999894314e-01
6.840000000000000000e+02,7.335568665065588245e-01
6.850000000000000000e+02,7.329245480837213167e-01
6.860000000000000000e+02,7.185919988313628215e-01
6.870000000000000000e+02,5.370755596572667212e-01
6.880000000000000000e+02,6.037210114229587532e-01
6.890000000000000000e+02,5.761748740739686125e-01
6.900000000000000000e+02,6.018793027447886246e-01
6.910000000000000000e+02,5.811154584903359677e-01
6.920000000000000000e+02,5.918381577597565668e-01
6.930000000000000000e+02,5.846092346157624187e-01
6.940000000000000000e+02,5.719982398022877002e-01
6.950000000000000000e+02,5.566244955165257080e-01
6.960000000000000000e+02,5.338524722328763517e-01
6.970000000000000000e+02,4.992230733826127920e-01
6.980000000000000000e+02,4.463533685052293309e-01
6.990000000000000000e+02,3.833021552878447258e-01
7.000000000000000000e+02,3.168883622835271252e-01
7.010000000000000000e+02,2.522466506883089821e-01
7.020000000000000000e+02,1.951585835860278340e-01
7.030000000000000000e+02,1.473019333500945882e-01
7.040000000000000000e+02,1.127195649449010822e-01
7.050000000000000000e+02,8.589550419166348816e-02
7.060000000000000000e+02,6.671863903939959095e-02
7.070000000000000000e+02,5.266536550294965979e-02
7.080000000000000000e+02,4.162299866454432368e-02
7.090000000000000000e+02,3.249048185787352383e-02
7.100000000000000000e+02,2.438675456323388321e-02
7.110000000000000000e+02,1.800548366463708763e-02
7.120000000000000000e+02,1.257305669314108532e-02
7.130000000000000000e+02,8.384792193651834438e-03
7.140000000000000000e+02,5.252486358575552718e-03
7.150000000000000000e+02,3.126783580999465718e-03
7.160000000000000000e+02,1.850292941698337490e-03
7.170000000000000000e+02,1.087427711359023521e-03
7.180000000000000000e+02,6.544713054982496383e-04
7.190000000000000000e+02,3.914949870734206016e-04
7.200000000000000000e+02,2.630831059052384652e-04
7.210000000000000000e+02,1.749665868554142040e-04
7.220000000000000000e+02,1.177070881572569018e-04
7.230000000000000000e+02,7.686733290753516488e-05
7.240000000000000000e+02,5.138677682692874396e-05
7.250000000000000000e+02,4.187013478261791154e-05
7.260000000000000000e+02,4.113842450337940672e-05
7.270000000000000000e+02,3.598757220068991250e-05
7.280000000000000000e+02,2.772550636592122544e-05
7.290000000000000000e+02,1.852004328905691166e-05
7.300000000000000000e+02,1.301833645328875558e-05
7.310000000000000000e+02,8.834460378879623307e-06
7.320000000000000000e+02,2.171255635876522878e-05
7.330000000000000000e+02,7.434700004645415981e-06
7.340000000000000000e+02,1.913098725938189998e-05
7.350000000000000000e+02,8.213821878724361384e-06
7.360000000000000000e+02,1.941836856721004923e-05
7.370000000000000000e+02,2.044549719064769002e-05
7.380000000000000000e+02,1.018507243964197366e-05
7.390000000000000000e+02,4.804466124349108497e-07
7.400000000000000000e+02,4.158432999988090853e-06
7.410000000000000000e+02,1.445776773732526918e-05
7.420000000000000000e+02,8.358256727287518903e-06
7.430000000000000000e+02,1.596079438789681625e-06
7.440000000000000000e+02,1.082671607544488882e-05
7.450000000000000000e+02,5.338763854732448011e-06
7.460000000000000000e+02,3.496119805575934575e-06
7.470000000000000000e+02,1.751409877644385073e-05
7.480000000000000000e+02,8.453095605600833982e-06
7.490000000000000000e+02,7.900198963756424058e-06
