col0 col1
380.0 5.255022122633085e-06
381.0 5.134072666687695e-06
382.0 6.178713814067111e-06
383.0 6.994422804627332e-06
384.0 8.355349904090511e-06
385.0 1.0057981842393125e-05
386.0 1.3764186226421835e-05
387.0 1.848039770248946e-05
388.0 2.5478246683841234e-05
389.0 3.801329169651974e-05
390.0 5.9464101669222634e-05
391.0 8.979192219501012e-05
392.0 0.00014799876962847246
393.0 0.0002773890503377749
394.0 0.0005970102304388475
395.0 0.0014601053120868097
396.0 0.004266813451575419
397.0 0.015439916114176526
398.0 0.06278704101073429
399.0 0.21926605268088362
400.0 0.4548636942004634
401.0 0.535587817095301
402.0 0.5395755756177446
403.0 0.5503350125564599
404.0 0.5598937858868919
405.0 0.5639283825424949
406.0 0.5678272962622289
407.0 0.5723056088879377
408.0 0.5764673536535664
409.0 0.5798506331600827
410.0 0.5834061297017915
411.0 0.5873407502664433
412.0 0.5900920838558311
413.0 0.5918138976012604
414.0 0.5928102443305772
415.0 0.5945165341726021
416.0 0.5976691468761214
417.0 0.596957027106248
418.0 0.5501938069260106
419.0 0.3849151901043509
420.0 0.1769218908073449
421.0 0.06206771794467074
422.0 0.022023861873462156
423.0 0.008670753932626127
424.0 0.0037387342459011667
425.0 0.0017726026074153852
426.0 0.0008949915761146913
427.0 0.0004811665126858113
428.0 0.0002755285247093138
429.0 0.00016605529553486543
430.0 0.00010530972532139584
431.0 6.919064201058001e-05
432.0 4.800589649640766e-05
433.0 3.511842340938756e-05
434.0 2.7069880948026012e-05
435.0 2.1799541247189312e-05
436.0 1.788377111780586e-05
437.0 1.5703659477569652e-05
438.0 1.354227924347177e-05
439.0 1.2940699852768582e-05
