# wavelength,transmittance
4.540000000000000000e+02,5.791761272252912107e+01
4.550000000000000000e+02,5.801015511839954542e+01
4.560000000000000000e+02,5.808860960248833294e+01
4.570000000000000000e+02,5.820318949651569085e+01
4.580000000000000000e+02,5.830895256682491379e+01
4.590000000000000000e+02,5.840325919961711776e+01
4.600000000000000000e+02,5.846318432053783454e+01
4.610000000000000000e+02,5.855782589752833900e+01
4.620000000000000000e+02,5.872018338017278438e+01
4.630000000000000000e+02,5.895768206592349969e+01
4.640000000000000000e+02,5.913917340100319109e+01
4.650000000000000000e+02,5.930324679194032456e+01
4.660000000000000000e+02,5.940739370266391006e+01
4.670000000000000000e+02,5.951667463198243979e+01
4.680000000000000000e+02,5.956939094309672100e+01
4.690000000000000000e+02,5.960057192469393073e+01
4.700000000000000000e+02,5.957540442708781825e+01
4.710000000000000000e+02,5.960367162406294028e+01
4.720000000000000000e+02,5.973290298070504178e+01
4.730000000000000000e+02,5.985099853534021008e+01
4.740000000000000000e+02,5.997251266127672409e+01
4.750000000000000000e+02,6.008246138037332429e+01
4.760000000000000000e+02,6.022249610142570475e+01
4.770000000000000000e+02,6.032730189819602629e+01
4.780000000000000000e+02,6.062446154000305398e+01
4.790000000000000000e+02,6.089399632272795770e+01
4.800000000000000000e+02,6.116249074459476276e+01
4.810000000000000000e+02,6.133765695688030917e+01
4.820000000000000000e+02,6.150567325561665655e+01
4.830000000000000000e+02,6.156843035093150718e+01
4.840000000000000000e+02,6.160567788681813539e+01
4.850000000000000000e+02,6.164602557931420534e+01
4.860000000000000000e+02,6.160847176567541794e+01
4.870000000000000000e+02,6.166120152601629911e+01
4.880000000000000000e+02,6.173939311971707866e+01
4.890000000000000000e+02,6.178999859505900361e+01
4.900000000000000000e+02,6.191521344780480973e+01
4.910000000000000000e+02,6.195707893922956089e+01
4.920000000000000000e+02,6.198283798136567668e+01
4.930000000000000000e+02,6.204432679835608155e+01
4.940000000000000000e+02,6.215264444438266622e+01
4.950000000000000000e+02,6.219120687353198207e+01
4.960000000000000000e+02,6.228657772631942890e+01
4.970000000000000000e+02,6.241335480297367866e+01
4.980000000000000000e+02,6.244007615907597142e+01
4.990000000000000000e+02,6.244694515564383863e+01
5.000000000000000000e+02,6.237873754238605528e+01
5.010000000000000000e+02,6.233194648675599581e+01
5.020000000000000000e+02,6.225639876939415984e+01
5.030000000000000000e+02,6.215523207862987221e+01
5.040000000000000000e+02,6.211770652607727783e+01
5.050000000000000000e+02,6.199815282820200935e+01
5.060000000000000000e+02,6.192442074040292965e+01
5.070000000000000000e+02,6.178425675086553781e+01
5.080000000000000000e+02,6.175094963952429339e+01
5.090000000000000000e+02,6.176546030185210157e+01
5.100000000000000000e+02,6.183563061354379187e+01
5.110000000000000000e+02,6.203866065097852101e+01
5.120000000000000000e+02,6.232421801885812584e+01
5.130000000000000000e+02,6.261227507432643336e+01
5.140000000000000000e+02,6.282231039104649284e+01
5.150000000000000000e+02,6.303184493795163945e+01
5.160000000000000000e+02,6.317281506505720756e+01
5.170000000000000000e+02,6.328245787327936256e+01
5.180000000000000000e+02,6.328983948012206184e+01
5.190000000000000000e+02,6.325726572549287852e+01
5.200000000000000000e+02,6.323292183682998768e+01
5.210000000000000000e+02,6.315528012516346479e+01
5.220000000000000000e+02,6.310734726599756073e+01
