301.34 20.256
301.34 19.629
303.86 21.353
303.23 20.726
303.23 20.256
305.12 22.293
306.37 23.234
307.63 24.253
308.89 25.036
310.15 25.820
311.41 26.525
312.66 27.387
313.92 28.093
315.18 28.798
316.44 29.582
317.69 30.130
318.95 30.836
320.21 31.462
321.47 32.168
322.73 32.795
323.36 33.422
325.24 33.892
326.50 34.519
327.97 35.250
330.27 36.400
329.65 35.773
332.79 37.732
332.16 36.870
334.05 38.437
335.31 39.143
336.56 39.769
337.82 40.240
339.08 40.945
340.34 41.807
341.60 42.512
342.85 43.296
344.11 44.001
345.37 44.707
346.63 45.412
347.89 46.274
349.14 47.136
350.40 47.998
351.66 48.860
352.92 49.565
354.17 50.192
355.43 51.054
356.69 51.838
357.95 52.543
359.21 53.562
360.46 54.424
361.72 55.521
362.98 56.619
364.24 57.794
364.87 59.597
365.50 58.970
366.75 60.380
366.12 60.067
367.38 62.418
368.64 66.179
369.27 65.552
368.64 64.926
368.64 64.299
370.53 67.041
371.79 69.628
371.79 69.001
371.79 68.452
371.16 67.747
373.04 70.725
373.04 70.255
373.67 72.135
374.93 73.703
374.93 73.076
374.93 71.508
376.82 75.270
376.19 74.173
378.08 76.681
377.45 75.897
379.33 77.856
380.59 79.188
379.96 78.405
381.85 80.129
383.11 81.069
384.36 82.010
385.62 82.872
386.88 83.812
388.14 84.517
389.40 85.380
390.65 86.085
391.91 86.712
393.17 87.182
395.69 87.809
396.94 88.749
399.46 89.220
398.83 88.593
400.72 89.768
403.44 90.421
402.60 89.846
405.75 91.100
408.27 91.727
410.78 92.119
413.30 92.276
415.81 92.354
418.33 92.354
420.84 92.433
423.36 92.511
425.88 92.511
428.39 92.511
430.91 92.511
433.42 92.354
435.94 92.276
438.46 92.119
440.97 91.962
443.49 91.806
446.00 91.649
448.52 91.414
451.04 91.179
453.55 91.100
456.07 90.865
458.58 90.787
461.10 90.395
463.61 90.395
468.65 90.082
470.53 89.846
477.45 89.768
479.97 89.846
481.85 89.846
486.26 89.376
488.77 89.455
490.66 89.533
495.06 89.220
497.58 89.220
501.35 88.828
503.87 88.906
506.38 88.906
510.16 88.358
512.67 88.436
515.19 88.436
517.71 88.514
520.22 88.593
522.74 88.593
532.80 88.593
535.32 88.358
540.35 88.906
542.86 88.906
545.38 88.906
547.90 88.906
550.41 88.906
552.93 88.906
555.44 88.749
562.99 88.906
564.88 88.906
569.28 88.984
571.17 89.220
576.83 89.533
579.34 89.690
581.86 89.846
584.38 89.768
586.89 89.690
589.41 89.690
591.29 89.846
596.96 90.003
598.84 90.160
601.36 90.473
605.76 90.473
608.28 90.395
610.79 90.317
613.31 90.552
615.82 90.787
618.34 90.787
620.86 90.944
623.37 91.100
625.89 91.414
628.40 91.414
630.92 91.492
633.44 91.571
635.95 91.571
638.47 91.649
640.35 91.727
644.76 91.962
647.27 91.884
649.79 91.962
652.30 92.041
654.82 92.198
657.34 92.276
659.85 92.354
662.37 92.354
664.88 92.511
667.40 92.511
669.91 92.589
671.80 92.668
677.46 92.824
679.98 92.824
682.49 92.824
685.01 92.746
693.82 93.060
696.33 93.138
698.85 93.138
701.36 93.138
703.88 93.138
706.39 93.138
708.91 93.138
711.43 93.295
713.94 93.295
716.46 93.295
718.97 93.295
721.49 93.295
724.01 93.295
726.52 93.216
729.04 93.138
731.55 93.138
734.07 93.138
736.59 93.138
738.47 92.981
745.39 92.903
747.91 92.824
749.79 92.668
752.94 92.589
755.45 92.511
757.97 92.354
760.49 92.276
763.00 92.041
765.52 91.962
768.03 91.806
770.55 91.649
773.07 91.414
775.58 91.257
778.10 91.100
780.61 90.865
783.13 90.630
785.64 90.395
788.79 90.003
791.93 89.768
794.45 89.690
793.82 89.220
796.97 89.063
799.48 88.749
802.00 88.514
804.51 88.122
806.40 87.809
808.92 87.495
810.17 87.025
812.69 86.869
813.95 86.398
816.46 86.398
818.35 85.771
820.87 85.301
823.38 84.831
825.90 84.361
828.41 83.734
832.19 82.950
834.70 82.402
840.99 80.834
847.91 79.032
854.83 77.073
861.12 75.113
866.15 73.233
868.04 72.606
872.44 71.038
877.47 69.157
878.10 68.530
880.62 66.806
883.13 66.179
883.13 65.709
884.39 65.239
886.28 64.455
888.17 63.985
888.79 63.358
890.68 62.574
892.57 61.948
893.83 61.164
896.34 60.067
898.23 59.597
898.23 59.126
899.49 58.656
900.12 58.108
902.00 57.716
902.63 57.167
903.26 56.619
905.15 55.992
906.41 55.286
908.29 54.894
908.29 54.424
909.55 53.954
911.44 53.249
912.70 52.465
914.58 51.446
916.47 50.663
917.73 49.957
919.61 49.095
920.87 48.625
922.13 47.998
923.39 47.371
925.27 46.431
926.53 45.569
929.05 44.550
930.94 43.923
932.19 43.296
933.45 42.512
934.71 41.885
935.97 41.415
940.37 39.378
941.00 38.751
942.26 38.124
945.40 36.870
948.55 34.989
950.43 34.362
954.21 32.325
958.61 30.287
959.87 29.817
963.64 27.936
964.90 27.309
969.30 25.271
974.33 23.077
979.37 21.040
985.03 18.532
990.69 16.337
995.72 14.143
1002.0 12.106
1001.4 11.792
1007.7 10.068
1007.7 9.5979
1013.3 8.2656
1015.2 8.1872
1020.9 6.3848
1028.4 4.8174
1030.3 4.5823
1037.2 3.2501
1039.1 3.0150
1046.0 1.9962
1047.9 1.9178
1056.1 1.0558
1058.0 0.82068
1066.2 0.27210
1068.0 0.19373
1076.9 0.19373
1099.5 -0.11974
