wavelength transmittance
380.0 5.258841426874889e-06
381.0 5.137746612736986e-06
382.0 6.181894744066254e-06
383.0 6.995225875186748e-06
384.0 8.359283347532036e-06
385.0 1.0057377012672541e-05
386.0 1.3766726297661534e-05
387.0 1.8484928584552887e-05
388.0 2.5477851790800017e-05
389.0 3.800837339620947e-05
390.0 5.949356395349668e-05
391.0 8.9803110601351e-05
392.0 0.0001480786810262827
393.0 0.00027751680237420587
394.0 0.000597093720454224
395.0 0.0014607840917981673
396.0 0.004268157042430255
397.0 0.015438757147783824
398.0 0.06280588820165559
399.0 0.2193471558200909
400.0 0.4550504186559343
401.0 0.535518200892364
402.0 0.5396725130086703
403.0 0.5506103410528081
404.0 0.560338751668898
405.0 0.5639875448369844
406.0 0.5679126128825783
407.0 0.5722653430264356
408.0 0.5765163419690855
409.0 0.580210422548
410.0 0.5835317198801432
411.0 0.587546204335088
412.0 0.5903309988832465
413.0 0.5919322830112739
414.0 0.5928162234687677
415.0 0.5947810795624776
416.0 0.5977556081797877
417.0 0.5969272126783618
418.0 0.550278988677543
419.0 0.3848247202277722
420.0 0.1769979550662151
421.0 0.06210191109444579
422.0 0.022028705989276455
423.0 0.008671622288448087
424.0 0.0037406039323736044
425.0 0.001773070938541165
426.0 0.0008950989484371347
427.0 0.00048119996675639203
428.0 0.00027559737570675454
429.0 0.00016613819819929479
430.0 0.00010533604468729484
431.0 6.921207171706417e-05
432.0 4.8015918696113345e-05
433.0 3.513687880065287e-05
434.0 2.7082073790525295e-05
435.0 2.180781669260748e-05
436.0 1.7889658337792922e-05
437.0 1.5712209968575416e-05
438.0 1.3544983274990637e-05
439.0 1.2940124357809423e-05
